,solar,G(i),H_sun,T2m,WS10m,Int,Consumption_kW,net_export
2024-06-21 07:00:00,0.18707333333333334,246.53,28.0,15.1,2.9,0,0.269,0.29222
2024-06-21 08:00:00,0.34870333333333337,418.44,37.35,16.54,2.9,0,0.168,0.8781099999999998
2024-06-21 09:00:00,0.5185266666666667,623.63,46.35,17.88,3.17,0,0.266,1.28958
2024-06-21 10:00:00,0.6357766666666667,783.9,54.33,19.03,3.17,0,0.145,1.76233
2024-06-21 11:00:00,0.7274766666666667,918.05,60.11,19.91,3.38,0,0.157,2.02543
2024-06-21 12:00:00,0.75486,964.32,62.09,20.89,3.52,0,0.175,2.08958
2024-06-21 13:00:00,0.77855,1000.61,59.46,21.79,3.79,0,0.258,2.07765
2024-06-21 14:00:00,0.7333966666666667,930.44,53.27,22.4,4.14,0,0.248,1.95219
2024-06-21 15:00:00,0.5760866666666666,708.15,45.08,22.45,4.48,0,0.6639999999999999,1.06426
2024-06-21 16:00:00,0.4332466666666666,523.67,35.99,21.94,4.55,0,0.35,0.94974
2024-06-21 17:00:00,0.31988333333333335,389.67,26.64,21.1,4.48,0,0.855,0.10465
2024-06-21 18:00:00,0.17482666666666669,235.79,17.44,20.31,3.86,0,0.24,0.28448
2024-06-21 19:00:00,0.029003333333333336,60.85,8.73,19.15,3.31,0,1.148,0.0
2024-06-21 20:00:00,0.00497,15.39,0.84,18.06,2.69,0,0.647,0.0
2024-06-21 21:00:00,0.0,0.0,0.0,16.88,2.41,0,0.268,0.0
2024-06-21 22:00:00,0.0,0.0,0.0,15.97,2.41,0,0.139,0.0
2024-06-21 23:00:00,0.0,0.0,0.0,15.2,2.21,0,0.12,0.0
2024-06-22 00:00:00,0.0,0.0,0.0,14.58,1.93,0,0.11,0.0
2024-06-22 01:00:00,0.0,0.0,0.0,14.02,1.72,0,0.154,0.0
2024-06-22 02:00:00,0.0,0.0,0.0,13.39,1.59,0,0.165,0.0
2024-06-22 03:00:00,0.0,0.0,0.0,12.84,1.52,0,0.145,0.0
2024-06-22 04:00:00,0.0,0.0,0.0,12.33,1.52,0,0.097,0.0
2024-06-22 05:00:00,0.02385,40.73,9.92,12.58,1.17,0,0.096,0.0
2024-06-22 06:00:00,0.0427533333333333,79.38,18.73,14.96,0.83,0,0.217,0.0
2024-06-22 07:00:00,0.18165333333333333,246.73,27.97,16.78,0.41,0,0.425,0.1199599999999999
2024-06-22 08:00:00,0.36016000000000004,447.46,37.31,18.61,0.34,0,0.245,0.8354800000000001
2024-06-22 09:00:00,0.5130766666666667,638.98,46.32,20.09,1.17,0,0.3979999999999999,1.1412300000000002
2024-06-22 10:00:00,0.6591466666666667,844.94,54.3,21.27,1.79,0,0.096,1.88144
2024-06-22 11:00:00,0.7326733333333334,961.5,60.09,22.23,2.07,0,0.26,1.93802
2024-06-22 12:00:00,0.77632,1036.7,62.09,23.05,2.21,0,0.2249999999999999,2.10396
2024-06-22 13:00:00,0.77744,1044.88,59.48,23.67,2.14,0,0.366,1.96632
2024-06-22 14:00:00,0.7485133333333334,1002.99,53.29,24.06,1.93,0,0.907,1.33854
2024-06-22 15:00:00,0.64833,848.05,45.11,24.33,1.66,0,0.261,1.68399
2024-06-22 16:00:00,0.5331933333333333,677.73,36.02,24.38,1.79,0,0.234,1.36558
2024-06-22 17:00:00,0.37842,477.5,26.67,24.13,2.14,0,0.221,0.91426
2024-06-22 18:00:00,0.18536666666666668,262.51,17.47,23.62,2.28,0,0.191,0.3651
2024-06-22 19:00:00,0.026089999999999964,59.31,8.75,23.14,1.66,0,0.105,0.0
2024-06-22 20:00:00,0.004853333333333334,15.39,0.86,21.67,1.93,0,0.1679999999999999,0.0
2024-06-22 21:00:00,0.0,0.0,0.0,19.87,2.07,0,0.174,0.0
2024-06-22 22:00:00,0.0,0.0,0.0,18.4,2.21,0,0.2,0.0
2024-06-22 23:00:00,0.0,0.0,0.0,17.23,2.14,0,0.269,0.0
2024-06-23 00:00:00,0.0,0.0,0.0,16.29,2.14,0,0.145,0.0
2024-06-23 01:00:00,0.0,0.0,0.0,15.47,1.93,0,0.231,0.0
2024-06-23 02:00:00,0.0,0.0,0.0,14.56,1.66,0,0.106,0.0
2024-06-23 03:00:00,0.0,0.0,0.0,13.85,1.38,0,0.228,0.0
2024-06-23 04:00:00,0.0,0.0,0.0,13.4,1.31,0,0.219,0.0
2024-06-23 05:00:00,0.02222,38.92,9.89,14.06,0.9,0,0.2239999999999999,0.0
2024-06-23 06:00:00,0.04154666666666667,78.25,18.69,16.2,0.41,0,0.1139999999999999,0.01064
2024-06-23 07:00:00,0.18012666666666666,243.62,27.93,19.15,0.41,0,0.41,0.13038
2024-06-23 08:00:00,0.35138,439.29,37.27,21.08,0.83,0,0.415,0.63914
2024-06-23 09:00:00,0.5104,643.48,46.28,22.55,1.24,0,0.5349999999999999,0.9962000000000002
2024-06-23 10:00:00,0.6286833333333334,816.74,54.27,23.82,1.52,0,0.415,1.47105
2024-06-23 11:00:00,0.7050033333333334,947.55,60.07,24.92,1.45,0,0.16,1.9550100000000004
2024-06-23 12:00:00,0.7504533333333333,1032.79,62.08,25.8,1.45,0,0.208,2.04336
2024-06-23 13:00:00,0.73968,1010.22,59.49,26.58,1.79,0,1.19,1.0290400000000002
2024-06-23 14:00:00,0.44414000000000003,565.54,53.31,26.96,2.0,0,0.905,0.4274200000000001
2024-06-23 15:00:00,0.26633666666666667,336.44,45.13,27.13,2.14,0,1.348,0.0
2024-06-23 16:00:00,0.43051666666666666,544.41,36.05,26.94,2.14,0,2.161,0.0
2024-06-23 17:00:00,0.27808,352.76,26.7,26.47,1.86,0,1.553,0.0
2024-06-23 18:00:00,0.17544666666666667,248.17,17.49,25.83,1.38,0,2.715,0.0
2024-06-23 19:00:00,0.03615,58.71,8.78,24.68,1.45,0,1.522,0.0
2024-06-23 20:00:00,0.0022733333333333334,10.86,0.88,23.09,1.72,0,0.998,0.0
2024-06-23 21:00:00,0.0,0.0,0.0,21.3,1.72,0,0.51,0.0
2024-06-23 22:00:00,0.0,0.0,0.0,19.58,1.52,0,0.631,0.0
2024-06-23 23:00:00,0.0,0.0,0.0,18.71,1.24,0,0.712,0.0
2024-06-24 00:00:00,0.0,0.0,0.0,17.45,1.38,0,0.6679999999999999,0.0
2024-06-24 01:00:00,0.0,0.0,0.0,16.37,1.52,0,0.662,0.0
2024-06-24 02:00:00,0.0,0.0,0.0,15.79,1.52,0,0.648,0.0
2024-06-24 03:00:00,0.0,0.0,0.0,15.46,1.52,0,0.667,0.0
2024-06-24 04:00:00,0.0,0.0,0.0,15.06,1.72,0,0.704,0.0
2024-06-24 05:00:00,0.024926666666666666,42.54,9.85,15.49,1.52,0,0.648,0.0
2024-06-24 06:00:00,0.03299333333333333,52.97,18.64,18.01,1.31,0,0.7270000000000001,0.0
2024-06-24 07:00:00,0.018613333333333332,35.0,27.89,19.35,1.45,0,1.934,0.0
2024-06-24 08:00:00,0.2666766666666667,328.25,37.23,20.76,2.0,0,0.612,0.18803
2024-06-24 09:00:00,0.4197133333333333,514.3,46.24,22.09,2.69,0,1.262,0.0
2024-06-24 10:00:00,0.07836666666666667,108.79,54.23,23.87,2.9,0,0.988,0.0
2024-06-24 11:00:00,0.10816999999999997,144.73,60.04,25.31,2.34,0,0.747,0.0
2024-06-24 12:00:00,0.35972333333333334,456.75,62.07,26.2,1.17,0,0.143,0.93617
2024-06-24 13:00:00,0.30646333333333337,391.7,59.49,26.51,0.34,0,0.098,0.8213900000000001
2024-06-24 14:00:00,0.04515333333333333,69.06,53.32,23.12,1.59,0,0.098,0.0374599999999999
2024-06-24 15:00:00,0.17264,216.94,45.15,20.82,1.52,0,0.1709999999999999,0.3469199999999999
2024-06-24 16:00:00,0.26267666666666667,321.15,36.07,20.6,2.14,0,0.134,0.65403
2024-06-24 17:00:00,0.029439999999999997,49.19,26.72,21.23,2.14,0,0.098,0.0
2024-06-24 18:00:00,0.01694,33.11,17.51,21.98,1.45,0,0.16,0.0
2024-06-24 19:00:00,0.0102933333333333,23.65,8.79,20.3,1.86,0,0.178,0.0
2024-06-24 20:00:00,0.0,1.81,0.89,19.79,1.86,0,0.1569999999999999,0.0
2024-06-24 21:00:00,0.0,0.0,0.0,19.16,2.21,0,0.151,0.0
2024-06-24 22:00:00,0.0,0.0,0.0,18.55,2.41,0,0.108,0.0
2024-06-24 23:00:00,0.0,0.0,0.0,18.04,2.55,0,0.179,0.0
2024-06-25 00:00:00,0.0,0.0,0.0,17.5,2.76,0,0.16,0.0
2024-06-25 01:00:00,0.0,0.0,0.0,17.21,2.69,0,0.099,0.0
2024-06-25 02:00:00,0.0,0.0,0.0,16.86,2.62,0,0.098,0.0
2024-06-25 03:00:00,0.0,0.0,0.0,16.65,2.55,0,0.149,0.0
2024-06-25 04:00:00,0.0,0.0,0.0,16.35,2.76,0,0.159,0.0
2024-06-25 05:00:00,0.00023333333333333333,6.34,9.8,16.02,2.83,0,0.129,0.0
2024-06-25 06:00:00,0.07389999999999997,101.77,18.59,16.16,2.9,0,0.156,0.0656999999999999
2024-06-25 07:00:00,0.04273,64.33,27.84,16.76,3.17,0,0.2339999999999999,0.0
2024-06-25 08:00:00,0.040363333333333334,61.49,37.18,16.7,3.31,0,0.184,0.0
2024-06-25 09:00:00,0.16289,200.57,46.19,16.89,3.86,0,0.422,0.06667
2024-06-25 10:00:00,0.12235666666666667,155.14,54.19,17.42,4.97,0,0.256,0.11107
2024-06-25 11:00:00,0.29496666666666665,350.64,60.01,17.89,5.59,0,0.31,0.5749
2024-06-25 12:00:00,0.18590000000000004,227.03,62.04,18.18,5.38,0,0.409,0.1487
2024-06-25 13:00:00,0.13589333333333334,171.22,59.48,18.76,5.31,0,0.743,0.0
2024-06-25 14:00:00,0.15083666666666665,188.25,53.33,18.88,5.03,0,0.317,0.1355099999999999
2024-06-25 15:00:00,0.10470333333333333,136.22,45.16,18.8,4.48,0,0.177,0.13711
2024-06-25 16:00:00,0.12644333333333332,160.82,36.09,18.76,4.34,0,0.554,0.0
2024-06-25 17:00:00,0.08067333333333333,108.79,26.73,18.39,3.93,0,0.306,0.0
2024-06-25 18:00:00,0.052906666666666664,76.62,17.53,18.11,4.21,0,1.593,0.0
2024-06-25 19:00:00,0.037046666666666665,57.79,8.81,16.52,4.48,0,1.502,0.0
2024-06-25 20:00:00,0.0,2.72,0.9,16.1,4.28,0,0.668,0.0
2024-06-25 21:00:00,0.0,0.0,0.0,15.73,4.21,0,0.7110000000000001,0.0
2024-06-25 22:00:00,0.0,0.0,0.0,15.26,4.21,0,0.282,0.0
2024-06-25 23:00:00,0.0,0.0,0.0,14.68,3.93,0,0.307,0.0
2024-06-26 00:00:00,0.0,0.0,0.0,13.98,3.66,0,0.193,0.0
2024-06-26 01:00:00,0.0,0.0,0.0,13.48,3.72,0,0.284,0.0
2024-06-26 02:00:00,0.0,0.0,0.0,13.01,3.79,0,0.304,0.0
2024-06-26 03:00:00,0.0,0.0,0.0,12.48,3.66,0,0.2,0.0
2024-06-26 04:00:00,0.0,0.0,0.0,11.97,3.66,0,0.322,0.0
2024-06-26 05:00:00,0.0126933333333333,26.25,9.75,11.99,3.59,0,0.31,0.0
2024-06-26 06:00:00,0.07634,102.66,18.54,12.35,4.07,0,0.309,0.0
2024-06-26 07:00:00,0.12955666666666668,161.22,27.78,13.07,4.21,0,0.7050000000000001,0.0
2024-06-26 08:00:00,0.19187333333333334,229.71,37.13,13.62,4.28,0,0.5,0.07562
2024-06-26 09:00:00,0.23184000000000002,274.7,46.14,14.29,4.41,0,0.549,0.1465199999999999
2024-06-26 10:00:00,0.2812366666666667,331.76,54.14,15.35,4.69,0,0.131,0.7127100000000001
2024-06-26 11:00:00,0.30627333333333334,361.78,59.96,16.19,4.83,0,0.19,0.72882
2024-06-26 12:00:00,0.5775566666666667,695.57,62.02,17.49,4.34,0,0.197,1.53567
2024-06-26 13:00:00,0.7872733333333334,996.17,59.47,18.88,3.79,0,0.333,2.02882
2024-06-26 14:00:00,0.6696866666666667,836.26,53.33,20.04,3.45,0,0.27,1.7390599999999998
2024-06-26 15:00:00,0.6928333333333333,871.33,45.17,20.81,3.31,0,0.176,1.9025
2024-06-26 16:00:00,0.5514866666666667,676.1,36.1,20.87,3.38,0,0.141,1.51346
2024-06-26 17:00:00,0.38588666666666666,473.09,26.74,20.87,3.72,0,0.129,1.02866
2024-06-26 18:00:00,0.16494,219.39,17.54,20.44,3.79,0,0.2259999999999999,0.26882
2024-06-26 19:00:00,0.03512666666666667,67.23,8.81,18.96,3.03,0,0.217,0.0
2024-06-26 20:00:00,0.00022333333333333333,6.34,0.9,17.72,2.69,0,0.352,0.0
2024-06-26 21:00:00,0.0,0.0,0.0,16.33,2.55,0,0.3,0.0
2024-06-26 22:00:00,0.0,0.0,0.0,15.15,2.55,0,0.498,0.0
2024-06-26 23:00:00,0.0,0.0,0.0,14.03,2.55,0,0.2269999999999999,0.0
2024-06-27 00:00:00,0.0,0.0,0.0,13.03,2.55,0,0.575,0.0
2024-06-27 01:00:00,0.0,0.0,0.0,12.29,2.55,0,0.172,0.0
2024-06-27 02:00:00,0.0,0.0,0.0,11.74,2.48,0,0.168,0.0
2024-06-27 03:00:00,0.0,0.0,0.0,11.3,2.55,0,0.104,0.0
2024-06-27 04:00:00,0.0,0.0,0.0,10.92,2.55,0,0.103,0.0
2024-06-27 05:00:00,0.02478,41.63,9.69,11.17,2.34,0,0.127,0.0
2024-06-27 06:00:00,0.04818,82.03,18.48,12.17,2.83,0,0.313,0.0
2024-06-27 07:00:00,0.1854733333333333,238.85,27.72,13.55,2.97,0,0.5429999999999999,0.0134199999999999
2024-06-27 08:00:00,0.2896533333333334,344.15,37.07,15.04,3.31,0,0.536,0.33296
2024-06-27 09:00:00,0.49218,586.45,46.08,16.68,3.31,0,0.427,1.04954
2024-06-27 10:00:00,0.66818,823.04,54.08,18.17,3.24,0,0.373,1.63154
2024-06-27 11:00:00,0.66177,824.3,59.91,19.4,3.24,0,0.24,1.74531
2024-06-27 12:00:00,0.8024333333333334,1043.11,61.98,20.75,3.1,0,0.163,2.2443000000000004
2024-06-27 13:00:00,0.7864433333333333,1029.12,59.45,21.76,2.9,0,0.212,2.14733
2024-06-27 14:00:00,0.7383566666666668,954.79,53.32,22.51,3.03,0,0.256,1.9590700000000003
2024-06-27 15:00:00,0.6268699999999999,789.85,45.17,22.94,3.17,0,0.162,1.71861
2024-06-27 16:00:00,0.5532266666666666,686.28,36.1,22.99,3.38,0,0.256,1.40368
2024-06-27 17:00:00,0.3832733333333333,474.6,26.75,22.72,3.59,0,0.227,0.92282
2024-06-27 18:00:00,0.18884333333333334,262.47,17.54,22.17,3.31,0,0.599,0.0
2024-06-27 19:00:00,0.03404666666666666,66.79,8.81,21.63,3.17,0,0.857,0.0
2024-06-27 20:00:00,0.004363333333333333,14.48,0.9,20.11,3.17,0,0.241,0.0
2024-06-27 21:00:00,0.0,0.0,0.0,18.67,3.17,0,0.245,0.0
2024-06-27 22:00:00,0.0,0.0,0.0,17.37,3.17,0,0.173,0.0
2024-06-27 23:00:00,0.0,0.0,0.0,16.36,3.24,0,0.106,0.0
2024-06-28 00:00:00,0.0,0.0,0.0,15.52,3.24,0,0.179,0.0
2024-06-28 01:00:00,0.0,0.0,0.0,14.81,3.24,0,0.141,0.0
2024-06-28 02:00:00,0.0,0.0,0.0,14.21,3.1,0,0.1,0.0
2024-06-28 03:00:00,0.0,0.0,0.0,13.45,3.17,0,0.128,0.0
2024-06-28 04:00:00,0.0,0.0,0.0,12.7,3.24,0,0.154,0.0
2024-06-28 05:00:00,0.006313333333333333,17.2,9.63,12.56,3.52,0,0.126,0.0
2024-06-28 06:00:00,0.018496666666666665,34.06,18.42,13.54,3.45,0,0.223,0.0
2024-06-28 07:00:00,0.18161000000000002,244.17,27.66,15.7,4.76,0,0.178,0.36683
2024-06-28 08:00:00,0.3644066666666667,434.73,37.01,17.38,5.17,0,0.198,0.8952200000000001
2024-06-28 09:00:00,0.5416,644.45,46.02,19.23,5.45,0,0.2289999999999999,1.3958
2024-06-28 10:00:00,0.6816,830.43,54.02,20.77,5.59,0,0.216,1.8288
2024-06-28 11:00:00,0.77712,971.14,59.86,21.95,5.59,0,0.571,1.76036
2024-06-28 12:00:00,0.81248,1042.61,61.94,21.57,4.21,0,0.277,2.16044
2024-06-28 13:00:00,0.5100066666666666,619.77,59.43,21.91,5.17,0,0.621,0.90902
2024-06-28 14:00:00,0.5391266666666666,653.31,53.31,22.36,6.07,0,0.195,1.42238
2024-06-28 15:00:00,0.5967266666666667,725.98,45.17,22.66,6.07,0,0.221,1.56918
2024-06-28 16:00:00,0.034686666666666664,55.81,36.1,22.11,5.38,0,0.146,0.0
2024-06-28 17:00:00,0.02426666666666667,42.57,26.75,21.24,4.76,0,0.155,0.0
2024-06-28 18:00:00,0.11289666666666666,148.26,17.54,19.64,4.69,0,0.259,0.0796899999999999
2024-06-28 19:00:00,0.03999,70.7,8.81,18.59,5.45,0,1.6069999999999998,0.0
2024-06-28 20:00:00,0.00022333333333333333,6.34,0.88,17.87,5.03,0,0.289,0.0
2024-06-28 21:00:00,0.0,0.0,0.0,17.32,4.07,0,0.179,0.0
2024-06-28 22:00:00,0.0,0.0,0.0,16.88,2.76,0,0.139,0.0
2024-06-28 23:00:00,0.0,0.0,0.0,16.69,1.86,0,0.124,0.0
2024-06-29 00:00:00,0.0,0.0,0.0,16.71,1.59,0,0.175,0.0
2024-06-29 01:00:00,0.0,0.0,0.0,16.58,1.66,0,0.126,0.0
2024-06-29 02:00:00,0.0,0.0,0.0,16.39,1.66,0,0.1,0.0
2024-06-29 03:00:00,0.0,0.0,0.0,16.22,1.86,0,0.138,0.0
2024-06-29 04:00:00,0.0,0.0,0.0,15.92,2.34,0,0.145,0.0
2024-06-29 05:00:00,0.021333333333333333,38.01,9.56,15.7,2.34,0,0.134,0.0
2024-06-29 06:00:00,0.04846,70.96,18.35,15.99,2.97,0,0.127,0.01838
2024-06-29 07:00:00,0.11322666666666666,145.42,27.59,16.77,2.9,0,0.238,0.1016799999999999
2024-06-29 08:00:00,0.14064000000000002,176.61,36.94,17.74,2.97,0,0.176,0.24592
2024-06-29 09:00:00,0.23619333333333334,287.17,45.95,18.9,2.83,0,0.218,0.49058
2024-06-29 10:00:00,0.3727133333333333,453.22,53.96,19.86,2.28,0,0.2289999999999999,0.8891400000000002
2024-06-29 11:00:00,0.36802,450.99,59.8,20.49,1.86,0,0.2299999999999999,0.8740600000000001
2024-06-29 12:00:00,0.40201666666666663,495.05,61.89,21.5,2.21,0,0.286,0.9200499999999998
2024-06-29 13:00:00,0.37622333333333335,458.97,59.4,21.55,3.24,0,0.5760000000000001,0.55267
2024-06-29 14:00:00,0.7400000000000001,928.56,53.3,19.79,3.93,0,0.622,1.5980000000000003
2024-06-29 15:00:00,0.55726,684.2,45.16,20.52,3.31,0,0.096,1.57578
2024-06-29 16:00:00,0.30495,367.9,36.1,20.59,3.93,0,0.098,0.8168500000000001
2024-06-29 17:00:00,0.3904633333333334,474.51,26.74,19.31,3.86,0,0.1699999999999999,1.0013900000000002
2024-06-29 18:00:00,0.19254333333333332,262.45,17.53,18.47,3.59,0,0.16,0.4176299999999999
2024-06-29 19:00:00,0.04726333333333333,73.02,8.79,18.35,3.1,0,0.094,0.04779
2024-06-29 20:00:00,0.0028699999999999997,11.77,0.87,17.19,2.62,0,0.152,0.0
2024-06-29 21:00:00,0.0,0.0,0.0,16.12,2.55,0,0.129,0.0
2024-06-29 22:00:00,0.0,0.0,0.0,15.42,2.76,0,0.1679999999999999,0.0
2024-06-29 23:00:00,0.0,0.0,0.0,14.55,2.9,0,0.173,0.0
2024-06-30 00:00:00,0.0,0.0,0.0,14.04,2.97,0,0.1709999999999999,0.0
2024-06-30 01:00:00,0.0,0.0,0.0,13.89,2.9,0,0.105,0.0
2024-06-30 02:00:00,0.0,0.0,0.0,13.92,2.69,0,0.099,0.0
2024-06-30 03:00:00,0.0,0.0,0.0,14.2,2.41,0,0.134,0.0
2024-06-30 04:00:00,0.0,0.0,0.0,14.46,2.34,0,0.168,0.0
2024-06-30 05:00:00,0.023626666666666667,40.73,9.49,14.61,3.03,0,0.125,0.0
2024-06-30 06:00:00,0.056736666666666664,80.39,18.28,15.1,2.9,0,0.096,0.07421
2024-06-30 07:00:00,0.0517433333333333,74.73,27.52,16.06,2.83,0,0.155,0.0002299999999999
2024-06-30 08:00:00,0.08369,111.63,36.87,16.86,3.1,0,0.306,0.0
2024-06-30 09:00:00,0.29207333333333335,348.88,45.88,17.7,3.72,0,0.112,0.76422
2024-06-30 10:00:00,0.27986,333.83,53.88,17.38,4.28,0,0.186,0.65358
2024-06-30 11:00:00,0.14703,183.52,59.73,18.09,4.41,0,0.228,0.2130899999999999
2024-06-30 12:00:00,0.4534933333333333,542.0,61.83,18.59,4.62,0,0.1659999999999999,1.19448
2024-06-30 13:00:00,0.3745266666666667,446.81,59.36,18.69,4.62,0,0.524,0.59958
2024-06-30 14:00:00,0.21942333333333333,266.47,53.27,19.03,4.69,0,0.218,0.44027
2024-06-30 15:00:00,0.2782733333333333,334.66,45.15,19.36,4.34,0,0.268,0.56682
2024-06-30 16:00:00,0.12755333333333332,161.76,36.08,18.43,4.62,0,0.281,0.1016599999999999
2024-06-30 17:00:00,0.18220666666666666,222.9,26.73,17.49,4.28,0,0.2269999999999999,0.31962
2024-06-30 18:00:00,0.046836666666666665,69.06,17.52,16.46,3.79,0,1.053,0.0
2024-06-30 19:00:00,0.011233333333333333,24.6,8.78,15.99,4.0,0,0.925,0.0
2024-06-30 20:00:00,0.0,1.81,0.84,15.4,4.48,0,0.279,0.0
2024-06-30 21:00:00,0.0,0.0,0.0,14.39,4.55,0,0.263,0.0
2024-06-30 22:00:00,0.0,0.0,0.0,13.65,4.41,0,0.2309999999999999,0.0
2024-06-30 23:00:00,0.0,0.0,0.0,13.12,3.79,0,0.1649999999999999,0.0
2024-07-01 00:00:00,0.0,0.0,0.0,12.72,3.17,0,0.6679999999999999,0.0
2024-07-01 01:00:00,0.0,0.0,0.0,12.57,3.24,0,0.662,0.0
2024-07-01 02:00:00,0.0,0.0,0.0,12.67,3.45,0,0.648,0.0
2024-07-01 03:00:00,0.0,0.0,0.0,12.66,3.45,0,0.667,0.0
2024-07-01 04:00:00,0.0,0.0,0.0,12.6,3.45,0,0.704,0.0
2024-07-01 05:00:00,0.0029666666666666665,11.77,9.41,12.9,3.38,0,0.648,0.0
2024-07-01 06:00:00,0.047433333333333334,69.06,18.2,13.81,3.1,0,0.7270000000000001,0.0
2024-07-01 07:00:00,0.15808999999999998,197.38,27.45,15.32,4.41,0,1.934,0.0
2024-07-01 08:00:00,0.28975999999999996,345.39,36.79,16.52,4.28,0,0.612,0.2572799999999999
2024-07-01 09:00:00,0.3333333333333333,395.78,45.8,17.75,4.34,0,1.262,0.0
2024-07-01 10:00:00,0.34475666666666666,411.93,53.81,18.7,4.14,0,0.988,0.04627
2024-07-01 11:00:00,0.31893333333333335,382.7,59.66,19.37,4.41,0,0.747,0.2098
2024-07-01 12:00:00,0.3672533333333334,439.95,61.77,19.56,4.69,0,0.143,0.95876
2024-07-01 13:00:00,0.3913933333333333,467.77,59.31,19.36,4.9,0,0.098,1.07618
2024-07-01 14:00:00,0.11644666666666666,149.46,53.24,18.55,4.0,0,0.098,0.25134
2024-07-01 15:00:00,0.11921,152.3,45.13,17.86,3.38,0,0.1709999999999999,0.18663
2024-07-01 16:00:00,0.12521666666666667,158.92,36.07,17.58,3.31,0,0.134,0.2416499999999999
2024-07-01 17:00:00,0.07342999999999997,100.27,26.72,17.93,4.21,0,0.098,0.1222899999999999
2024-07-01 18:00:00,0.017353333333333335,33.11,17.5,17.81,3.45,0,0.16,0.0
2024-07-01 19:00:00,0.00319,12.3,8.75,16.33,3.17,0,0.178,0.0
2024-07-01 20:00:00,0.0,2.72,0.81,16.18,3.1,0,0.1569999999999999,0.0
2024-07-01 21:00:00,0.0,0.0,0.0,16.22,3.17,0,0.151,0.0
2024-07-01 22:00:00,0.0,0.0,0.0,16.33,3.24,0,0.108,0.0
2024-07-01 23:00:00,0.0,0.0,0.0,16.41,3.24,0,0.179,0.0
2024-07-02 00:00:00,0.0,0.0,0.0,16.4,3.17,0,0.16,0.0
2024-07-02 01:00:00,0.0,0.0,0.0,16.33,3.03,0,0.099,0.0
2024-07-02 02:00:00,0.0,0.0,0.0,16.25,2.9,0,0.098,0.0
2024-07-02 03:00:00,0.0,0.0,0.0,16.15,2.9,0,0.149,0.0
2024-07-02 04:00:00,0.0,0.0,0.0,16.09,2.97,0,0.159,0.0
2024-07-02 05:00:00,0.009206666666666667,21.72,9.33,16.06,2.97,0,0.129,0.0
2024-07-02 06:00:00,0.05878333333333333,83.18,18.12,16.14,2.97,0,0.156,0.02035
2024-07-02 07:00:00,0.1541,194.04,27.36,16.38,3.72,0,0.2339999999999999,0.2283
2024-07-02 08:00:00,0.23233,279.34,36.71,16.8,4.07,0,0.184,0.5129900000000001
2024-07-02 09:00:00,0.3041933333333333,361.66,45.72,17.7,4.48,0,0.422,0.49058
2024-07-02 10:00:00,0.21112666666666666,256.64,53.72,18.66,4.55,0,0.256,0.3773799999999999
2024-07-02 11:00:00,0.11104000000000001,143.79,59.58,19.46,4.55,0,0.31,0.02312
2024-07-02 12:00:00,0.13051666666666667,166.49,61.7,20.42,4.83,0,0.409,0.0
2024-07-02 13:00:00,0.2078933333333333,254.47,59.26,20.19,5.03,0,0.743,0.0
2024-07-02 14:00:00,0.14612333333333333,183.52,53.21,19.75,5.38,0,0.317,0.1213699999999999
2024-07-02 15:00:00,0.15967,198.66,45.1,19.49,5.31,0,0.177,0.30201
2024-07-02 16:00:00,0.16179333333333332,201.12,36.05,19.48,4.97,0,0.554,0.0
2024-07-02 17:00:00,0.14864,186.02,26.7,19.1,4.97,0,0.306,0.13992
2024-07-02 18:00:00,0.09388666666666667,124.51,17.47,18.37,4.62,0,1.593,0.0
2024-07-02 19:00:00,0.043486666666666667,66.5,8.73,16.89,4.34,0,1.502,0.0
2024-07-02 20:00:00,0.0014600000000000001,9.05,0.78,16.07,4.28,0,0.668,0.0
2024-07-02 21:00:00,0.0,0.0,0.0,15.15,4.28,0,0.7110000000000001,0.0
2024-07-02 22:00:00,0.0,0.0,0.0,14.38,4.14,0,0.282,0.0
2024-07-02 23:00:00,0.0,0.0,0.0,13.92,4.0,0,0.307,0.0
2024-07-03 00:00:00,0.0,0.0,0.0,13.58,3.79,0,0.193,0.0
2024-07-03 01:00:00,0.0,0.0,0.0,13.74,3.79,0,0.284,0.0
2024-07-03 02:00:00,0.0,0.0,0.0,13.76,3.59,0,0.304,0.0
2024-07-03 03:00:00,0.0,0.0,0.0,13.61,3.31,0,0.2,0.0
2024-07-03 04:00:00,0.0,0.0,0.0,13.51,3.17,0,0.322,0.0
2024-07-03 05:00:00,0.019423333333333334,35.3,9.24,13.85,2.97,0,0.31,0.0
2024-07-03 06:00:00,0.03922,59.6,18.04,14.41,3.1,0,0.309,0.0
2024-07-03 07:00:00,0.12403333333333333,156.86,27.28,15.38,3.38,0,0.7050000000000001,0.0
2024-07-03 08:00:00,0.20165333333333335,244.59,36.62,16.32,2.97,0,0.5,0.10496
2024-07-03 09:00:00,0.27344,326.67,45.63,16.88,3.31,0,0.549,0.27132
2024-07-03 10:00:00,0.22836333333333333,276.01,53.64,17.37,3.1,0,0.131,0.55409
2024-07-03 11:00:00,0.35185,421.79,59.49,18.13,3.24,0,0.19,0.86555
2024-07-03 12:00:00,0.30576,367.96,61.63,18.76,3.45,0,0.197,0.72028
2024-07-03 13:00:00,0.19438999999999998,239.33,59.2,19.56,3.45,0,0.333,0.2501699999999999
